id,doi,affiliation_raw,country,country_iso2,source,confidence
10365001,10.1049/icp.2023.2822,"Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, People's Republic of China",China,CN,crossref,0.9
10695083,10.1109/ACCESS.2024.3468914,"Department of Information Security and Communication Technology (IIK), Norwegian University of Science and Technology (NTNU), Gj&#x00F8;vik, Norway",Norway,NO,crossref,0.9
10896802,10.1109/JBHI.2025.3543907,"Valencian Graduate School and Research Network for Artificial Intelligence (valgrAI) and Instituto Universitario de Investigaci&#x00F3;n en Tecnolog&#x00ED;a Centrada en el Ser Humano (HUMANTech), Universitat Polit&#x00E9;cnica de Val&#x00E9;ncia, Valencia, Spain",Spain,ES,crossref,0.9
10860622,10.1109/CHIuXiD64022.2024.10860622,"Bina Nusantara University,School of Computer Science,Computer Science Department,Jakarta,Indonesia,11480",Indonesia,ID,crossref,0.9
9761928,10.1109/TGRS.2022.3169481,"Center for Artificial Intelligence Geoscience, School of Earth and Space Sciences, Peking University, Beijing, China",China,CN,crossref,0.9
10614265,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10614265', 'isbn': '9788770042314', 'publisher': 'River Publishers', 'issn': '', 'doi': '', 'keywords': '', 'abstract': '""The AI Revolution"" is a practical guide to using new AI tools, such as ChatGPT, DALLE and Midjourney. Learn how to multiply your productivity by guiding or prompting AI in various ways. The book also introduces Microsoft Copilot, Google Bard, and Adobe Photoshop Generative Fill, among other new applications. ChatGPT reached a hundred million users in just two months after its release, faster than any other application before. This marked the advent of the generative AI era. Generative AI models generate text, images, music, videos, and even 3D models in ways previously thought impossible for machines. The book explains in an understandable manner how these AI models work. The book provides examples of how AI increases productivity, which professions are changing or disappearing, and how job markets will evolve in the coming years. With this book, you\'ll learn to recognize the opportunities and risks AI offers. Understand what this change demands from individuals and companies and what strategic skills are required. The book also covers legal questions caused by generative AI, like copyrights, data protection, and AI regulation. It also ponders societal impacts. AI produces content, thus influencing language, culture, and even worldviews. Therefore, it\'s crucial to understand by whom and how AI is trained. The AI revolution started by ChatGPT is just the beginning. This handbook is for you if you want to keep up with the rapid development of AI.', 'pages': '91-100', 'number': '', 'volume': '', 'year': '2024', 'title': '5 AI Changes Society', 'booktitle': 'AI Revolution: Mastering AI for Personal and Organizational Growth', 'author': 'Ojanperä, Tero', 'ENTRYTYPE': 'inbook', 'ID': '10614265'}",United States,,heuristic,0.3
10834365,10.1109/TALE62452.2024.10834365,"Universidad Carlos III de Madrid,Madrid,Spain",Spain,ES,crossref,0.9
10634792,10.1109/TVT.2024.3442292,"State Key Laboratory of Networking and Switching Technology, Beijing University of Posts and Telecommunication, Beijing, China",China,CN,crossref,0.9
10614277,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10614277', 'isbn': '9788770042314', 'publisher': 'River Publishers', 'issn': '', 'doi': '', 'keywords': '', 'abstract': '""The AI Revolution"" is a practical guide to using new AI tools, such as ChatGPT, DALLE and Midjourney. Learn how to multiply your productivity by guiding or prompting AI in various ways. The book also introduces Microsoft Copilot, Google Bard, and Adobe Photoshop Generative Fill, among other new applications. ChatGPT reached a hundred million users in just two months after its release, faster than any other application before. This marked the advent of the generative AI era. Generative AI models generate text, images, music, videos, and even 3D models in ways previously thought impossible for machines. The book explains in an understandable manner how these AI models work. The book provides examples of how AI increases productivity, which professions are changing or disappearing, and how job markets will evolve in the coming years. With this book, you\'ll learn to recognize the opportunities and risks AI offers. Understand what this change demands from individuals and companies and what strategic skills are required. The book also covers legal questions caused by generative AI, like copyrights, data protection, and AI regulation. It also ponders societal impacts. AI produces content, thus influencing language, culture, and even worldviews. Therefore, it\'s crucial to understand by whom and how AI is trained. The AI revolution started by ChatGPT is just the beginning. This handbook is for you if you want to keep up with the rapid development of AI.', 'pages': '125-134', 'number': '', 'volume': '', 'year': '2024', 'title': '8 Will AI Define our Culture, Language, and Worldview?', 'booktitle': 'AI Revolution: Mastering AI for Personal and Organizational Growth', 'author': 'Ojanperä, Tero', 'ENTRYTYPE': 'inbook', 'ID': '10614277'}",United States,,heuristic,0.3
11152548,10.1109/TLT.2025.3606757,"Faculty of Education, Shenzhen University, Shenzhen, China",China,CN,crossref,0.9
8389206,10.1109/ACCESS.2018.2849108,,,,crossref,0.5
10849478,10.1109/ICTAI62512.2024.00033,"L2TI, Universit&#x00E9; Sorbonne Paris Nord, Villetaneuse, The Programmatic Company, Paris,Paris,France",France,FR,crossref,0.9
10438453,10.1109/MNET.2024.3366560,"College of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, China",China,CN,crossref,0.9
9684443,10.1109/ACCESS.2022.3144308,,,,crossref,0.5
11084045,10.1109/ICETCI64844.2025.11084045,"Wuhan Technical University,Artificial Intelligence College (Information and Creative Industry College),Wuhan,China",China,CN,crossref,0.9
10768582,10.1109/ICPRE62586.2024.10768582,"State Grid Shanghai Fengxian Electic Power Supply Company,Shanghai,China",China,CN,crossref,0.9
10688255,10.1109/ICME57554.2024.10688255,"Sun Yat-sen University,School of Computer Science and Engineering,Guangzhou,China",China,CN,crossref,0.9
10444916,10.1109/TAI.2024.3369553,"Tianjin University of Technology, Tianjin, P.R. China",China,CN,crossref,0.9
10645262,10.1109/icABCD62167.2024.10645262,"North Carolina A&#x0026;T State University,Department of Computer Science,Greensboro,USA",United States,US,crossref,0.9
10271595,10.23919/SoftCOM58365.2023.10271595,"Federal University of Lavras,Computer Science Department,Lavras,Minas Gerais,Brazil",Brazil,BR,crossref,0.9
10098084,10.1109/ICTAI56018.2022.00033,"King&#x0027;s College London,Department of Informatics,London,UK",United Kingdom,GB,crossref,0.9
10848485,10.1109/TAI.2025.3531326,"University of Southern California, Los Angeles, CA, USA",United States,US,crossref,0.9
11072501,10.1109/TLA.2025.11072501,Polytechnic University of Cartagena,,,crossref,0.5
10730450,10.1109/IICAIET62352.2024.10730450,"Kumoh National Institute of Technology,Department of Computer AI Convergence Engineering,Gumi,Gyeongsangbuk-do,Korea,39177",United Kingdom,GB,crossref,0.9
10951654,10.1002/9781394230914.ch3,,,,crossref,0.0
10622943,10.1109/ICC51166.2024.10622943,"School of Computer Science, University College Dublin,Ireland",Ireland,IE,crossref,0.9
10813439,10.1109/VCRIS63677.2024.10813439,"Vietnam Academy of Cryptography Techniques,Department of Information Security",,,crossref,0.5
11042380,10.1109/RMKMATE64874.2025.11042380,"Central University of Tamil Nadu,Department of Computer Science,Thiruvarur,India",India,IN,crossref,0.9
10800948,10.1109/ICECA63461.2024.10800948,"Vel Tech Rangarajan Dr.Sagunthala R&#x0026;D Institute of Science and Technology,Computer Science and Engineering,Chennai",,,crossref,0.5
10405735,10.1109/MetroXRAINE58569.2023.10405735,"University of Bologna,Dipartimento di Informatica &#x2014; Scienza e Ingegneria (DISI),Cesena,Italy",Italy,IT,crossref,0.9
10857545,10.1109/IMCOM64595.2025.10857545,"National Institute of Technology,Computer Science &#x0026; Engineering,Silchar,India",India,IN,crossref,0.9
10950904,,"{'url': 'https://ieeexplore-ieee-org.crai.referencistas.com/document/10950904', 'isbn': '9781394219261', 'publisher': 'Wiley', 'issn': '', 'doi': '', 'keywords': 'Artificial intelligence;Standards;Education;Chatbots;Generative AI;Curriculum development;Videos;Refining;Planning;Particle swarm optimization', 'abstract': 'Summary <p>Generative AI tools have the potential to dramatically reduce the amount of time teachers spend creating and revising materials for their classrooms. The content generated by AI can be customized quickly, adapted to current events, personalized based on classroom needs and preferences, and match formats and guidelines from administrators. AI tools can also be used to help plan out a curriculum or unit while helping us think about time allocation, standards, and the unique needs that their classroom might have. Thinking about AI\\&\\#x2010;partnered lesson and curriculum planning as an iterative process will allow us to make the most of it by offloading as much work as possible to the AI. Everything from presentations and worksheets to posters and custom classroom resources can be enhanced with AI\\&\\#x2010;generated art. ChatGPT came up with a fun, interactive, problem\\&\\#x2010;based assessment to replace the essay prompt.</p>', 'pages': '90-135', 'number': '', 'volume': '', 'year': '2023', 'title': 'Using AI in Curriculum Development', 'booktitle': 'AI and the Future of Education: Teaching in the Age of Artificial Intelligence', 'author': 'Shah, Priten', 'ENTRYTYPE': 'inbook', 'ID': '10950904'}",United States,,heuristic,0.3
11022294,10.1109/ACAIT63902.2024.11022294,"Shanghai Maritime University,Logistics Engineering College,Shanghai,China",China,CN,crossref,0.9
10765144,10.1109/TAI.2024.3504478,"College of Computer and Information Sciences, Fujian Agriculture and Forestry University, Fuzhou, China",China,CN,crossref,0.9
9054438,10.1109/ICASSP40776.2020.9054438,,,,crossref,0.5
9274911,10.1109/ICUS50048.2020.9274911,,,,crossref,0.5
10497435,10.1109/ICAII59460.2023.10497435,"School of Computer Science &#x0026; Engineering, Wuhan Institute of Technology,Hubei Key Laboratory of Intelligent Robot,Wuhan,Hubei,China",China,CN,crossref,0.9
10378949,10.1109/TAI.2023.3348428,"School of Data Science, City University of Hong Kong, Hong Kong SAR, China",China,CN,crossref,0.9
10003937,10.23919/ICCAS55662.2022.10003937,"Kyushu Institute of Technology, 1-1 Sensui, Tobata, Kitakyushu,Department of Mechanical and Control Engineering,Fukuoka,Japan,804-8550",Japan,JP,crossref,0.9
10854312,10.1049/icp.2024.4308,"Lanzhou Vocational Technical College, Lanzhou, People's Republic of China",China,CN,crossref,0.9
